transformant id	construct id	library	cg number	on targets 	off targets	s19	can repeats	viability	chromosome nr	status	fb numbers	synonyms
108009	101377	KK	CG5814	1	0	1	3	viable	2	available	"FBgn0015625
FBgn0062026
FBgn0024564"	"CyclinB3
Cyclin B3
l(3)L6540
cyclin B3
anon-WO0118547.414
Cyc B3
cycB3
CycB3"
108010	101395	KK	CG15523	1	0	1	3	viable	2	available	FBgn0039727	
108011	101421	KK	CG13893	1	0	1	4	viable	2	available	FBgn0035146	
108012	101465	KK	CG12395	1	0	1	2	viable	2	available	FBgn0030722	
108013	101473	KK	CG6413	1	0	1	2	viable	2	available	FBgn0039183	"dRrp44
Dis3 ribonuclease
dis3
dDis3
Dis3
taz
tazman
Tazman"
108014	101477	KK	CG15084	1	1	1	2	viable	2	available	FBgn0034402	
108015	101483	KK	CG6115	1	0	1	3	viable	2	available	"FBgn0040985
FBgn0063241"	BcDNA:GH16758
108016	101515	KK	CG7360	1	1	1	3	viable	2	available	FBgn0038722	"Dm NUP58
Nup58
Nucleoporin 58"
108017	101521	KK	CG1135	1	0	1	2	viable	2	available	FBgn0035489	"MCRS2
MCRS1
Rcd5
Reduction in Cnn Dots 5
dMCRS1
dMCRS2
Reduction in Cnn dots 5
p78"
108018	101527	KK	CG4317	1	0	1	2	viable	2	temporary unavailable	"FBgn0026060
FBgn0026701
FBgn0029065"	"Multiple inositol polyphosphate phosphatase 2
Mipp2
l(1)G0050
l(1)G0303"
108019	101533	KK	CG8442	1	0	1	2	viable	2	available	FBgn0004619	"glutamate receptor
Glu-RI
Glu-R1
Glutamate receptor I
DGluR-I
dglur-IA
glutamate receptor kainate-selective subunit
DGluR-IA
DGluRI
kainate receptor
dGluRI"
108020	101561	KK	CG42677	1	1	1	4	viable	2	available	"FBgn0261563
FBgn0004002
FBgn0052970
FBgn0028885
FBgn0025691
FBgn0032544"	"2
laminin alpha1
lamininW
l(2)34Fb
2]]
CG15288
A1
Laminin alpha1
Laminin A2
laminin
l34Fb
alpha laminin
wing blistered
wing blister
BG:DS03792.2
BG:DS03792.1
LM-A/alpha2
lethal group A1
lethal 1 in the black-reduced region
CG32970
BEST:CK02229
laminin alpha[[1
l(2)09437
CK02229
alpha[[1
l(2)br1
wb
DLAM
D-laminin alpha2
CT35236"
108021	101563	KK	CG13126	1	2	1	2	viable	2	available	"FBgn0062171
FBgn0032168"	anon-WO0118547.208
108022	101607	KK	CG2259	1	3	0.99	3	viable	2	available	"FBgn0040319
FBgn0029998"	"DmGCSh
DmGCLC
2259
glutamate cysteine ligase
Glutamate-cysteine ligase catalytic subunit
DmGCS
GCL
Gcs
GCSh
Gcsh
GCLc
gamma-Glutamylcysteine synthetase catalytic subunit
Gclc
gamma-Glutamylcysteine synthetase"
108023	103821	KK	CG7372	1	1	1	2	viable	2	available	FBgn0036522	
108024	104491	KK	CG9392	1	0	1	3	viable	2	available	FBgn0036895	
108025	104577	KK	CG2060	1	3	0.99	3	lethal	2	available	FBgn0014469	"P450
Cytochrome P450-4e2
P-450
CYP4E2
Cyp4e2
cytochrome P450
4e2
Cyt-P450-4E2"
108026	105813	KK	CG8730	1	0	1	2	viable	2	available	FBgn0026722	"drosha
Drosha"
108027	105831	KK	CG31697	1	0	1	2	viable	2	available	"FBgn0051697
FBgn0032802"	CG10355
108028	105849	KK	CG3986	1	15	0.95	2	viable	2	available	"FBgn0047078
FBgn0022700
FBgn0034581"	"CHT4
BcDNA:RE62779
Cht4
Chitinase 4
DmCHT4"
108029	105862	KK	CG31335	1	0	1	2	viable	2	available	"FBgn0051335
FBgn0041226
FBgn0045468"	"93F.4
Gustatory receptor 93F.4
Gustatory receptor 93d
Gr93d
GR93F.4
Gr93F4
DmGr93d"
108030	105872	KK	CG33960	1	0	1	2	lethal	2	available	"FBgn0050322
FBgn0034125
FBgn0053960"	"CG30322
CG4383"
108031	105887	KK	CG4467	1	0	1	2	viable	2	available	"FBgn0039064
FBgn0040592"	CG13825
108032	105900	KK	CG3916	1	1	0.99	2	viable	2	available	FBgn0038003	SP154
108033	105914	KK	CG13022	1	0	1	2	viable	2	available	FBgn0036679	
108034	105944	KK	CG1149	1	0	1	2	viable	2	available	FBgn0015770	"MstProx
dToll3
dTLR3
DmMstProx
toll
Tl-3
mstprox
Toll-3"
108035	105950	KK	CG7407	1	0	1	3	viable	2	available	"FBgn0064922
FBgn0037134"	BcDNA:LD29166
108036	105961	KK	CG3022	1	0	1	3	viable	2	temporary unavailable	"FBgn0031275
FBgn0046594
FBgn0046602"	"GABA-B-R3
GB3
metabotropic GABA-B receptor subtype 3
anon-WO0170980.14
anon-WO0170980.13
D-GABA[[B]]R3
D-Gaba3"
108037	105990	KK	CG7896	1	0	1	3	viable	2	available	FBgn0039728	"tartan/capricious-like
CT23878"
108038	105994	KK	CG3819	1	0	1	2	viable	2	available	FBgn0036833	CT12789
108039	106004	KK	CG1832	1	1	1	2	viable	2	available	FBgn0032979	
108040	106066	KK	CG5863	1	0	1	4	viable	2	available	FBgn0038507	
108041	106279	KK	CG5727	1	0	1	4	viable	2	available	"FBgn0063170
FBgn0032193"	BcDNA:LD02427
108042	106541	KK	CG7454	1	0	1	3	viable	2	available	FBgn0037576	"Odorant receptor 85a
85a
85A.4
Or85a
DOR31"
108043	106563	KK	CG4606	1	0	1	2	viable	2	available	FBgn0026616	"GTD#24/1
mannosidase II
alpha-Man-IIb
DM-GII.2
alpha-mannosidase
alpha-M-II
alpha-mannosidase 2
alpha-D-mannosidase"
108044	106671	KK	CG8308	1	1	0.99	3	viable	2	available	"FBgn0001055
FBgn0004236
FBgn0001067
FBgn0087040
FBgn0003883"	"DTA2
D.m.ALPHA-67C
Tubulin at 67C
Tom
tubulin67C
alpha-Tubulin
alpha-Tubulin at 67C
alphatub67C
mum-tub67C
aTub67C
alpha-tubulin[4]
alphaTubulin67C
alphaTub4
alpha Tubulin 67C
alpha tubulin 67C
alphaTub67C
ALPHA 67C
alpha-tubulin
kavar
alphaTub[67C]
alphaTUB
Fs(3)Tomaj
alphatubulin
alpha tubulin
Fs(3)Tom
Fs(3)Sz22
alpha-tub67C
Female sterile (3) Kavar
alpha-Tub67C
Fs(3)Kavar
Fs(3)Kav
Fs(3)Sz14
Tomaj
alpha-Tub
tubulin
alphatub
4t
alphaTub
alpha4
Tub
alphaT
T
alpha67C
alpha4-tubulin
tub67c
Kavar
alpha4t
alpha4Tub67C
alpha4-t"
108045	106680	KK	CG4330	1	0	1	2	viable	2	temporary unavailable	FBgn0030452	AA202479
108046	106686	KK	CG10764	1	0	1	2	viable	2	available	"FBgn0028652
FBgn0034221"	"SP77
GENE 2
anon-54Ba
gene 2"
108047	106708	KK	CG6185	1	0	1	2	viable	2	available	FBgn0036150	"Ionotropic receptor 68a
CT19410
Ir68a
IR68a
ionotropic receptor 68a"
108048	106783	KK	CG16992	1	0	1	2	viable	2	available	"FBgn0046603
FBgn0046604
FBgn0035789"	"anon-WO0170980.128
anon-WO0170980.127
Mth-like 6
mth-like 6
mthl6
methuselah-like 6"
108049	106793	KK	CG10348	1	5	0.98	2	viable	2	available	FBgn0032707	
108050	106801	KK	CG18607	1	0	1	2	viable	2	available	FBgn0034429	
108051	106821	KK	CG18269	1	0	1	2	viable	2	available	FBgn0031719	
108052	106903	KK	CG3277	1	0	1	3	viable	2	available	FBgn0031518	
108053	106906	KK	CG1744	1	0	1	3	viable	2	available	FBgn0000313	"516
CHP
Nsp
24B10
mAB24B10
MAb24B10
MAb 24B10
Mab24B10
chp
BSH
mAb 24B10
CT5040
mAb24B10
Chp
Neural-specific-protein
chaoptic
chaoptin
Chaoptin
Chaoptic"
108054	106937	KK	CG12092	1	0	1	2	viable	2	available	"FBgn0031136
FBgn0013506
FBgn0001560
FBgn0261675
FBgn0031140"	"7
l151
CG11233
dncp1b
l(1)19Ec
section 7
AF2/19
4
R-9-28
R9-28
section 4
151
lt2-14a
Q256
Npc1b
l152
l(1)R-9-28
npc1b
Niemann-Pick type C-1b
NPC1b
lethal (1) 19Ec
lN5
l(1)2-3"
108055	106968	KK	CG1621	1	0	1	2	viable	2	available	"FBgn0259124
FBgn0033182
FBgn0263240"	"Coop
Corepressor of Pangolin
co-repressor of Pangolin
corepressor of Pan
Co-repressor of Pangolin"
108056	106996	KK	CG31936	1	0	1	4	viable	2	available	"FBgn0045494
FBgn0045497
FBgn0051936"	"Gustatory receptor 2940.1
Gr22e
Gr2940.1
Gustatory receptor 22e"
108057	107008	KK	CG9215	1	0	1	2	viable	2	available	FBgn0030659	
108058	107070	KK	CG11409	1	0	1	3	lethal	2	temporary unavailable	FBgn0024366	EG:8D8.2
108059	107153	KK	CG7227	1	0	1	2	viable	2	available	FBgn0031970	
108060	107217	KK	CG42335	1	0	1	2	viable	2	available	"FBgn0259237
FBgn0051177
FBgn0038899
FBgn0038900"	"CG5845
CG31177
CG13420"
108061	107223	KK	CG5758	1	1	1	2	viable	2	available	FBgn0032666	
108062	107235	KK	CG15302	1	2	0.99	4	viable	2	available	FBgn0030204	"9a
Odorant receptor 9a
or9a
OR9a
Or9a
9E.1
DOR95"
108063	107249	KK	CG33206	1	1	1	4	viable	2	available	"FBgn0030649
FBgn0052587
FBgn0027287
FBgn0030650"	"CG32587
Gmap
l(1)G0168
Golgi microtubule-associated protein
lethal (1) G0168
dGMAP
CG6350
CG7821"
108064	107304	KK	CG6437	1	1	1	3	viable	2	available	"FBgn0034690
FBgn0067102"	"GlcT-1
DGlcT-1
ceramide glucosyltransferase"
108065	107305	KK	CG6050	1	2	1	3	viable	2	available	"FBgn0033847
FBgn0024556"	"Elongation factor Tu mitochondrial
eftu-M
efTuM
EfTuM
l(3)L4569
mtEF-Tu"
108066	107401	KK	CG15897	1	1	1	3	viable	2	available	FBgn0029857	"wuho
wh"
108067	107448	KK	CG5186	1	0	1	3	viable	2	available	"FBgn0021787
FBgn0026173
FBgn0034349
FBgn0261477"	"slim
l(2)s1866
scruin like at the midline
lethal (2) s1866"
108068	107530	KK	CG1970	1	0	1	2	viable	2	available	FBgn0039909	"NADH ubiquinone oxidoreductase 49 kDa
NADH:ubiquinone oxidoreductase 49 kDa subunit"
108069	107548	KK	CG6218	1	0	1	3	viable	2	available	"FBgn0039915
FBgn0045955
FBgn0038321"	"GABA transporter
CG1732a
anon-WO0149848.11
CG1732
DmGAT
dGAT"
108070	107550	KK	CG6931	1	0	1	2	viable	2	available	FBgn0036236	
108071	107568	KK	CG9554	1	0	1	3	viable	2	available	"FBgn0000623
FBgn0000320
FBgn0063692
FBgn0004612"	"Eyes-Absent
eEya
cli
eyes-absent
Eyes absent
Eye absent
Eya
eyeless 2
EY2-1
eay
cli/eya
clift
eya
Eyes Absent
CLIFT
eyes absent
EYA
ey-2
BcDNA:LD16029"
108072	113285	KK	CG42458	1	0	1	0	viable	2	available	"FBgn0259935
FBgn0053277
FBgn0053279
FBgn0035784"	"CG33277
CG18656
CG33279
cg18656"
108074	100008	KK	CG6535	1	0	1	2	viable	2	available	"FBgn0045035
FBgn0038308"	"tefu
ataxia telangiectasia mutated
ataxia-telangiectasia mutated
dATM
telomere fusion
Tefu
Drosophila ATM
tef
ataxia telengiesctasia mutated
atm
ATM
atm/tefu"
108075	100033	KK	CG9784	1	0	1	3	viable	2	available	FBgn0030761	IPP
108076	100042	KK	CG7003	1	0	1	3	viable	2	available	FBgn0036486	Msh6
108077	100044	KK	CG8327	1	0	1	3	viable	2	available	FBgn0037723	"Spermidine Synthase
SpdS"
108078	100089	KK	CG32103	1	0	1	2	viable	2	available	"FBgn0036283
FBgn0036284
FBgn0052103"	"CG18022
CG4392"
108079	100096	KK	CG6613	1	0	1	2	viable	2	available	FBgn0034694	
108080	100140	KK	CG13852	1	2	1	3	viable	2	available	"FBgn0038965
FBgn0062109"	"mats
anon-WO0118547.303
Dmob1
Mats
Mob as tumor suppressor
mob as tumor suppressor
dmob1
Mob1
DMob1"
108081	100286	KK	CG11678	1	0	1	3	viable	2	available	FBgn0011741	"arp4
Arp13E
ARP
Actin-related protein 13E
Acrp
actin-related protein
Actr13E
Arp4
ARP13E
ARP(13E)"
108082	100355	KK	CG43226	1	0	1	2	viable	2	available	"FBgn0062117
FBgn0038501
FBgn0038500
FBgn0262871"	"anon-WO0118547.289
CG5319
CG14333
lute"
108083	100431	KK	CG8190	1	1	1	3	viable	2	available	FBgn0034029	"eIF2Bgamma
eIF2B-gamma"
108084	100487	KK	CG6605	1	0	1	3	viable	2	available	"FBgn0025237
FBgn0000183"	"BicD
bicaudal D
Bicaudal-D
Bicaudal D
Bic-D
BIC-D
anon-fast-evolving-2A11
Bicuadal-D
Bic[D]
BicaudalD
anon-EST:fe2A11"
108085	100574	KK	CG3885	1	0	1	3	viable	2	available	"FBgn0066325
FBgn0086475
FBgn0036718"	"sec3
Sec3"
108086	100660	KK	CG6525	1	0	1	2	viable	2	available	"FBgn0038041
FBgn0082831"	"protein partner of snf
pps
SPP
SNFs Protein Partner
protein partner of sans-fille
Spp
spp"
108087	100721	KK	CG33138	1	1	1	2	viable	2	temporary unavailable	"FBgn0053138
FBgn0033801"	CG4023
108088	100774	KK	CG8743	2	3	1	3	viable	2	available	"FBgn0036904
FBgn0262516
FBgn0084940"	"trpml
CT25240
l(3)76BDi
transient receptor potential mucolipin"
108089	100834	KK	CG15403	1	0	1	3	viable	2	available	FBgn0031504	
108090	100954	KK	CG31855	1	3	0.99	6	viable	2	available	"FBgn0032510
FBgn0051855"	CG6537
108091	101020	KK	CG6404	1	1	1	3	viable	2	available	FBgn0027615	"Biogenesis protein OXA1
BcDNA:GH02220"
108092	101059	KK	CG13366	1	0	1	2	viable	2	available	FBgn0025633	"EG:118B3.2
AAD55419"
108093	101085	KK	CG6950	1	0	1	2	viable	2	available	FBgn0037955	
108094	101259	KK	CG17611	1	1	1	3	viable	2	available	"FBgn0046444
FBgn0034915
FBgn0046445
FBgn0021890"	"DeIF6
anon-WO0172774.153
anon-WO0172774.155
eIF6
l(2)k13214
eif6"
108095	101273	KK	CG6923	1	2	1	4	lethal	2	available	FBgn0037944	
108096	101367	KK	CG6098	1	0	1	4	viable	2	available	FBgn0010398	"CT19173
Lrr-47
Leucine-rich repeat 47
LRR47
Lrr47"
108097	101403	KK	CG16908	1	0	1	4	viable	2	available	FBgn0037741	
108098	101558	KK	CG31119	1	1	1	5	viable	2	available	FBgn0051119	"Histone deacetylase X
HDAC11
DHDACX
HdacX
dmHDA403"
108099	101754	KK	CG7393	1	1	1	2	viable	2	available	"FBgn0024846
FBgn0014421
FBgn0024951
FBgn0027921"	"Dp38
D-p38b
dp38b
BG:DS00797.3
Dm p38b
p38beta
D-p38
stress-activated p38b MAP kinase
p38 mitogen-activated protein kinase
p38 beta
anon-sts23
p38 MAPK
D-p38 MAPK
p38B
p38
p38b
ESTS:186F5S
186F5S
Mpk34C"
108100	102372	KK	CG3314	1	0	1	2	viable	2	available	FBgn0014026	"RpL7A
Ribosomal protein L7A
Surf-3/rpL7a
L7A
M(1)5D6A
L7a
Surf3/rpL7a"
108101	102556	KK	CG11804	1	2	0.99	2	viable	2	available	"FBgn0033414
FBgn0029092"	"dced-6
ced6
dCed-6
ced-6
drced-6
drCed-6"
108102	102619	KK	CG42366	1	0	1	4	viable	2	available	"FBgn0259712
FBgn0051878
FBgn0051711"	"IME2
CG4588
CG31878
CG31711
MAK"
108103	102626	KK	CG16947	1	2	1	4	viable	2	available	"FBgn0027732
FBgn0031816"	anon-EST:Posey20
108104	102669	KK	CG3682	1	1	1	2	viable	2	available	"FBgn0034790
FBgn0034789"	"CG17281
PIP5K 59B
PIP5K59B"
108105	102944	KK	CG14750	1	0	1	3	viable	2	available	"FBgn0033314
FBgn0022027"	"l(2)44Db
Vacuolar protein sorting 25
lethal (2) 44Db
dVps25
ESCRT-II
ESCRT-I
l(2)k08904
vesicle protein sorting 25
VPS25
vps25
Vps25"
108106	105725	KK	CG7162	1	0	1	3	viable	2	available	FBgn0037109	"dTRAP220
Mediator complex subunit 1
Med1/SOP3/TRAP220
Mediator
Med1
Trap220
MED1"
108107	106648	KK	CG33770	1	0	1	3	viable	2	available	"FBgn0037173
FBgn0053770"	CG14458
108108	109629	KK	CG17994	1	1	0.99	3	viable	2	available	FBgn0033072	
108109	114691	KK	CGnone	0	0	0	0	viable	2	temporary unavailable		
108110	114702	KK	CGnone	0	0	0	0	viable	2	available		
108111	114718	KK	CGnone	0	0	0	0	viable	2	available		
108112	114720	KK	CGnone	0	0	0	0	viable	2	available		
108113	114737	KK	CGnone	0	0	0	0	viable	2	available		
108114	114738	KK	CGnone	0	0	0	0	viable	2	available		
108115	114744	KK	CGnone	0	0	0	0	viable	2	available		
108116	114751	KK	CGnone	0	0	0	0	viable	2	available		
108117	114767	KK	CGnone	0	0	0	0	viable	2	available		
108118	114768	KK	CGnone	0	0	0	0	viable	2	available		
108119	114769	KK	CGnone	0	0	0	0	viable	2	available		
108120	114779	KK	CGnone	0	0	0	0	viable	2	available		
108121	100753	KK	CG8552	1	3	0.99	4	viable	2	available	"FBgn0031990
FBgn0031989"	"CG14278
Sec23-IP
Sec23-interacting protein"
108122	100756	KK	CG8651	1	0	1	2	viable	2	available	"FBgn0011443
FBgn0003862
FBgn0011340
FBgn0011040"	"Regulator of bithorax
l(3)j14A6
trxI and trxII
l(3)j3A2
l(3)bx[v]
trx-g
l(3)s5452
Trx
TRX
Trx-G
4720
R-bx
4733
NR0A5
Rg-bx
trithorax
Trithorax
DMTRXIII
trx"
108123	101161	KK	CG16728	1	1	1	3	lethal	2	available	FBgn0033539	"Git
dgit
CT37209
arfgap2"
108124	101213	KK	CG7593	1	0	1	2	viable	2	available	FBgn0039687	
108125	101326	KK	CG7927	1	0	1	2	viable	2	available	"FBgn0046458
FBgn0027549"	"BcDNA:GH11023
anon-WO0172774.138"
108126	101450	KK	CG18591	1	0	1	3	lethal	2	available	"FBgn0031962
FBgn0064937
FBgn0022966
FBgn0261790"	"BcDNA:GM19936
dE
E
snRNPE
SmE
Small ribonucleoprotein particle protein SmE"
108127	101639	KK	CG43286	1	0	1	4	viable	2	available	"FBgn0010824
FBgn0000338
FBgn0047182
FBgn0045892
FBgn0262975
FBgn0039063
FBgn0045881
FBgn0040590
FBgn0039062"	"anon-WO0153538.7
anon-WO0153538.6
cnc
cap-n-collar
l(3)03921
CNC_DROME
Cnc
5134
CNC
cap and collar
CG4578
BcDNA:RE05559
CG4566
CG17894
CG13826
l(3)j5E7"
108128	102207	KK	CG6827	1	0	1	3	viable	2	available	"FBgn0013997
FBgn0002261"	"Nx IV
neurexin
l(3)68Ff
Neurexin-4
neurexinIV
NrxIV
nrx-IV
rsg23
CT21123
Neurexin-IV
NeurexinIV
NRX IV
Nrx IV
Nrx-IV
Dnrx
nrx IV
Neurexin
Neurexin 4
neurexin IV
l(3)rsg23
rose-gespleten region interval 23
nrx
nrxIV
NRX
Neurexin IV
Nrx"
108129	102462	KK	CG31196	1	0	1	3	viable	2	available	"FBgn0066007
FBgn0016739
FBgn0064146
FBgn0016743
FBgn0011329
FBgn0046456
FBgn0051196
FBgn0020238"	"Suppressor of Ras85D 3-9
14-3-3omicron
PAR-5
PAR5
143E_DROME
anon-WO02059370.52
14-3-3e
Tyrosine-3-monooxygenase
14-3-30epsilon
SR3-9
par-5
14-3-3-e
14-3-3
14-3-3 epsilon
Par-5
CT24092
D14-3-3e
d14-3-3epsilon
D14-3-3epsilon
anon-WO0172774.141
EK3-5
l(3)j2B10
14-3-3EPSILON
1433epsilon
Su(Raf)3B
14-3-3epsilon"
108130	102503	KK	CG1048	1	1	0.99	2	viable	2	available	FBgn0004054	"BG:DS00276.10
zen-pattern-related
zerknullt-related
zerknullt 2
zen2
Zerknullt-related
z2
zpr"
108131	102580	KK	CG12005	1	0	1	2	viable	2	available	"FBgn0037301
FBgn0045375"	"Mms19
dMMS19
NEST:bs07f08
mms19"
108132	102682	KK	CG5237	1	0	1	3	viable	2	available	"FBgn0038693
FBgn0045876
FBgn0046448"	"anon-WO0172774.15
anon-WO0153538.74
DUNC79
dunc79
unc79"
108133	104748	KK	CG7342	1	0	1	2	viable	2	available	FBgn0038716	
108134	104942	KK	CG8424	1	0	1	2	viable	2	available	FBgn0034076	"Juvenile hormone esterase
Juvenile hormone esterase duplication
JHEdup
Jhedup"
108135	105493	KK	CG9820	1	0	1	3	viable	2	available	FBgn0026384	"Or59D.1
DOR46
Or59a
DOR59D.1
59a
AN6
Or46
Odorant receptor 59a
dor46
Olfactory receptor 59D.1
59D.1"
108136	105668	KK	CG11318	1	0	1	3	viable	2	available	"FBgn0039818
FBgn0046607
FBgn0046608"	"anon-WO0170980.122
anon-WO0170980.121"
108137	105698	KK	CG9020	1	0	1	2	sterile	2	available	"FBgn0027093
FBgn0030698"	"Arginyl-tRNA synthetase
Arginyl-tRNA Ligase
RRS
Aats-arg
ArgRS"
108138	105891	KK	CG10718	1	0	1	3	viable	2	available	"FBgn0004374
FBgn0022079
FBgn0015262
FBgn0010543
FBgn0019965"	"neb
KLP 38B
KIF14
tio
Mot
l(2)k00802
l(2)k07614
KLP-38B
Kinesin-like protein at 38B
l(2)03552
Klp38B
Neb
Klp38
klp38B
nebbish
tiovivo
sl(2)ry3
KLP38B
38B.10
Mothra
sl(2)ry
DmKlp38B
Dm0332
38B.12"
108139	105906	KK	CG6026	1	0	1	2	viable	2	available	FBgn0038676	
108140	105936	KK	CG4370	1	0	1	3	sterile	2	temporary unavailable	"FBgn0039081
FBgn0039082"	"CG10180
dKirII
Irk2
irk2
Inwardly rectifying potassium channel 2"
108141	106009	KK	CG18341	1	0	1	2	viable	2	available	FBgn0029812	"Prosbeta2R1
Proteasome beta2R1 subunit"
108142	106110	KK	CG33114	1	0	1	2	viable	2	available	"FBgn0010197
FBgn0053114"	"Cyg1
Guanylate cyclase receptor-type
DMRGC
GC
Guanyl cyclase at 32E
CG6275
Gyc-r
Gyc32E
GYC 32E"
108143	106581	KK	CG10478	1	0	1	2	viable	2	available	"FBgn0035658
FBgn0035657"	"CG11040
Importin alpha4
g7295403"
108144	106584	KK	CG16753	1	0	1	2	viable	2	available	FBgn0035393	
108145	106588	KK	CG15601	1	0	1	3	viable	2	available	FBgn0030673	
108146	106652	KK	CG15711	1	0	1	3	viable	2	available	FBgn0034122	
108147	106660	KK	CG4267	1	1	1	3	viable	2	available	FBgn0031405	
108148	106700	KK	CG11873	1	0	1	3	viable	2	available	"FBgn0039633
FBgn0044716"	anon-WO0140519.162
108149	106732	KK	CG15350	1	0	1	2	viable	2	available	"FBgn0030044
FBgn0014465"	"C
Cp7Fb
cp7Fb
Chorion protein b at 7F
B"
108150	106795	KK	CG4587	1	0	1	2	viable	2	available	FBgn0028863	"BG:DS07108.2
DS07108.2"
108151	107658	KK	CG1954	1	2	0.99	2	lethal	2	available	"FBgn0005692
FBgn0003093"	"PKC
nPKC
98F
PKC-98F
Dpkc3
protein kinase C
PKC-brain
PKC 98F
Protein kinase-c3
PKC98E
PKC d98F
Protein C kinase 98E
Pkc98E
dPKC98F
Nc98F
Neural-conserved-at-98F
Pkc3"
108152	108284	KK	CG9164	1	0	1	2	viable	2	temporary unavailable	FBgn0030634	
108153	109536	KK	CG14329	1	0	1	3	viable	2	available	FBgn0038525	
108154	114698	KK	CGnone	0	0	0	0	viable	2	available		
108155	114704	KK	CGnone	0	0	0	0	viable	2	available		
108156	114725	KK	CGnone	0	0	0	0	viable	2	available		
108157	110494	KK	CG17181	1	1	1	4	lethal	2	available	FBgn0035144	
108158	100394	KK	CG11337	1	0	1	2	viable	2	available	FBgn0039846	
108159	100396	KK	CG1886	1	0	1	3	viable	2	available	FBgn0030343	"dmATP7
DmATP7
ATP7"
108160	101899	KK	CG6649	1	1	0.99	2	viable	2	available	"FBgn0026314
FBgn0040258
FBgn0015836"	"Ugt35B
UDP-glycosyltransferase
Ugt35b
Ugt86Db
UDPGT2
DmeUgt35b
UGT35b
UDP-glycosyltransferase 35b
ugt35b
AC 006491B"
108161	102217	KK	CG1620	1	2	0.99	2	viable	2	available	FBgn0033183	146745_at
108162	102597	KK	CG16965	1	0	1	2	viable	2	available	FBgn0032387	
108163	103419	KK	CG10086	1	0	1	3	viable	2	available	FBgn0037517	
108164	103458	KK	CG2267	1	0	1	3	viable	2	available	"FBgn0044711
FBgn0039792"	anon-WO0140519.167
108165	103545	KK	CG17477	1	0	1	4	viable	2	available	FBgn0038479	"chymotrypsin-type peptidase
SPH174"
108166	103562	KK	CG12923	1	1	0.91	3	viable	2	available	FBgn0033461	
108167	103644	KK	CG2217	2	0	1	3	viable	2	available	FBgn0027544	BcDNA:GH11688
108168	103714	KK	CG1193	1	0	1	2	viable	2	available	FBgn0037375	"Katanin-p60L1
katanin p60-like 1
kat-60L1
DmCG1193"
108169	103718	KK	CG8335	1	0	1	3	viable	2	available	FBgn0033069	eIF3-S5
108170	103918	KK	CG13463	1	0	1	3	lethal	2	available	"FBgn0063065
FBgn0036470"	BcDNA:RE10167
108171	103920	KK	CG12663	1	0	1	3	viable	2	available	FBgn0029961	"ionotropic receptor 7a
Ionotropic receptor 7a
Ir7a
IR7a"
108172	103927	KK	CG14450	1	0	1	3	viable	2	available	FBgn0037184	
108173	103995	KK	CG10309	1	1	1	3	viable	2	available	FBgn0038418	"poils au dos
pad"
108174	104024	KK	CG34432	1	0	1	3	viable	2	available	"FBgn0085461
FBgn0039794"	CG15541
108175	104073	KK	CGnone	0	0	1	2	viable	2	available		
108176	104105	KK	CG13226	1	0	1	2	viable	2	available	FBgn0033594	
108177	104190	KK	CG8524	1	0	1	3	viable	2	available	FBgn0024321	"Dm.HboxNK-7.1
NK7.1
NK-7.1"
108178	104302	KK	CG8571	1	1	1	2	lethal	2	available	"FBgn0011034
FBgn0011406
FBgn0011393
FBgn0016983
FBgn0024837"	"l(3)j8A6
Smid
smallminded
l(3)s2898
l(3)j6B8
smid"
108179	104315	KK	CG30379	1	0	1	2	viable	2	available	FBgn0050379	
108180	104425	KK	CG42788	1	1	1	4	viable	2	available	"FBgn0038287
FBgn0061647
FBgn0261859
FBgn0051304
FBgn0038288
FBgn0038289"	"anon-WO0118547.79
CG18442
CG31304
CG6960
CG6934"
108181	104463	KK	CG15534	1	0	1	3	viable	2	available	FBgn0039769	aSMase
108182	104583	KK	CG15548	1	0	1	2	viable	2	available	FBgn0039812	
108183	104660	KK	CG18596	1	0	1	3	viable	2	available	FBgn0038953	
108184	104722	KK	CG6906	1	1	0.99	3	viable	2	available	"FBgn0027843
FBgn0036261"	"CT21171
CAH2
Carbonic anhydrase 2"
108185	104982	KK	CG9743	1	0	1	2	viable	2	available	"FBgn0062135
FBgn0039756"	anon-WO0118547.264
108186	105102	KK	CG17686	1	0	1	2	viable	2	available	FBgn0024807	"klt
TO34
dip1
DISCO Interacting Protein 1
TO67
klett
clot 10495
clot 2020
UbxBP1
DIP1
Ultrabithorax binding protein 1
dip1a"
108187	105139	KK	CG2113	1	0	1	2	viable	2	available	"FBgn0035384
FBgn0063320"	BcDNA:AT18037
108188	105164	KK	CG11771	1	0	1	2	viable	2	available	"FBgn0027773
FBgn0039252"	anon-EST:Posey100
108189	105203	KK	CG7241	1	0	1	2	viable	2	available	"FBgn0038095
FBgn0040492"	"Cyp304a1
CYP304A1-Dm
cytochrome P450
304a1
BcDNA:LP06355"
108190	105269	KK	CG8889	1	0	1	3	viable	2	available	"FBgn0033675
FBgn0259985
FBgn0086293"	"11471
GS11471"
108191	105305	KK	CG3407	1	0	1	2	viable	2	available	FBgn0031573	cg3407
108192	105326	KK	CG13833	1	0	1	4	viable	2	available	FBgn0039040	
